TIME,RATE,ERROR,FRACEXP
274758244.79108006,2349.855,48.475304,1.0
274758245.79108006,2421.3013,49.20672,1.0
274758246.79108006,2381.6626,48.80228,1.0
274758247.79108006,2457.28,49.57096,1.0
274758248.79108006,2375.7278,48.74144,1.0
274758249.79108006,2421.9202,49.21301,1.0
274758250.79108006,2504.7983,50.047962,1.0
274758251.79108006,2366.4583,48.646255,1.0
274758252.79108006,2378.332,48.768147,1.0
274758253.79108006,2391.9392,48.907455,1.0
274758254.79108006,2521.6453,50.215984,1.0
274758255.79108006,2330.2527,48.27269,1.0
274758256.79108006,2323.168,48.199253,1.0
274758257.79108006,2438.507,49.38124,1.0
274758258.79108006,2286.485,47.817204,1.0
274758259.79108006,2375.9866,48.74409,1.0
274758260.79108006,2421.9653,49.213467,1.0
274758261.79108006,2376.455,48.748898,1.0
274758262.79108006,2266.5713,47.60852,1.0
274758263.79108006,2507.719,50.07713,1.0
274758264.79108006,2404.353,49.034203,1.0
274758265.79108006,2428.4282,49.279083,1.0
274758266.79108006,2465.207,49.650852,1.0
274758267.79108006,2320.9175,48.175903,1.0
274758268.79108006,2404.5308,49.036015,1.0
274758269.79108006,2255.4226,47.49129,1.0
274758270.79108006,2440.3489,49.399887,1.0
274758271.79108006,2460.2324,49.60073,1.0
274758272.79108006,2470.088,49.699978,1.0
274758273.79108006,2276.6619,47.71438,1.0
274758274.79108006,2403.8174,49.02874,1.0
274758275.79108006,2371.145,48.694405,1.0
274758276.79108006,2496.3606,49.963593,1.0
274758277.79108006,2345.343,48.42874,1.0
274758278.79108006,2321.2178,48.179016,1.0
274758279.79108006,2375.6929,48.74108,1.0
274758280.79108006,2378.695,48.771866,1.0
274758281.79108006,2436.4246,49.360153,1.0
274758282.79108006,2387.3733,48.860756,1.0
274758283.79108006,2383.541,48.82152,1.0
274758284.79108006,2439.5315,49.391613,1.0
274758285.79108006,2333.1875,48.30308,1.0
274758286.79108006,2393.8176,48.926655,1.0
274758287.79108006,2368.8784,48.671124,1.0
274758288.79108006,2324.1816,48.209766,1.0
274758289.79108006,2429.7983,49.292984,1.0
274758290.79108006,2412.789,49.120148,1.0
274758291.79108006,2395.6733,48.945618,1.0
274758292.79108006,2475.0527,49.7499,1.0
274758293.79108006,2325.227,48.220608,1.0
274758294.79108006,2359.3252,48.572884,1.0
274758295.79108006,2337.7751,48.350544,1.0
274758296.79108006,2366.8823,48.650616,1.0
274758297.79108006,2410.8154,49.100056,1.0
274758298.79108006,2378.993,48.77492,1.0
274758299.79108006,2458.92,49.587498,1.0
274758300.79108006,2369.87,48.681313,1.0
274758301.79108006,2440.8352,49.404808,1.0
274758302.79108006,2341.8245,48.392403,1.0
274758303.79108006,2385.319,48.83973,1.0
274758304.79108006,2393.0894,48.919212,1.0
274758305.79108006,2445.102,49.44797,1.0
274758306.79108006,2372.1238,48.704453,1.0
274758307.79108006,2402.95,49.019894,1.0
274758308.79108006,2349.3538,48.47013,1.0
274758309.79108006,2329.1733,48.26151,1.0
274758310.79108006,2410.3696,49.095516,1.0
274758311.79108006,2311.9524,48.082767,1.0
274758312.79108006,2380.962,48.7951,1.0
274758313.79108006,2402.3328,49.0136,1.0
274758314.79108006,2392.797,48.916225,1.0
274758315.79108006,2419.2478,49.18585,1.0
274758316.79108006,2366.3916,48.645573,1.0
274758317.79108006,2357.8013,48.557198,1.0
274758318.79108006,2330.4556,48.27479,1.0
274758319.79108006,2432.7568,49.322987,1.0
274758320.79108006,2423.7546,49.231644,1.0
274758321.79108006,2425.1846,49.246162,1.0
274758322.79108006,2467.002,49.668922,1.0
274758323.79108006,2419.2126,49.185493,1.0
274758324.79108006,2374.9097,48.733044,1.0
274758325.79108006,2413.934,49.1318,1.0
274758326.79108006,2506.356,50.06352,1.0
274758327.79108006,2302.3362,47.982666,1.0
274758328.79108006,2362.9082,48.609753,1.0
274758329.79108006,2467.4468,49.6734,1.0
274758330.79108006,2452.495,49.522675,1.0
274758331.79108006,2378.0881,48.765644,1.0
274758332.79108006,2380.7422,48.79285,1.0
274758333.79108006,2421.1387,49.205067,1.0
274758334.79108006,2335.8843,48.330986,1.0
274758335.79108006,2320.3186,48.169685,1.0
274758336.79108006,2424.0623,49.234768,1.0
274758337.79108006,2347.6064,48.452106,1.0
274758338.79108006,2505.1929,50.051903,1.0
274758339.79108006,2473.0447,49.729717,1.0
274758340.79108006,2412.032,49.112442,1.0
274758341.79108006,2338.1348,48.354263,1.0
274758342.79108006,2355.8704,48.537308,1.0
274758343.79108006,2333.5432,48.306763,1.0
274758344.79108006,2362.8027,48.60867,1.0
274758345.79108006,2355.1948,48.53035,1.0
274758346.79108006,2286.547,47.817852,1.0
274758347.79108006,2432.5757,49.321148,1.0
274758348.79108006,2406.6677,49.0578,1.0
274758349.79108006,2376.3857,48.748188,1.0
274758350.79108006,2360.0469,48.580315,1.0
274758351.79108006,2379.0908,48.775925,1.0
274758352.79108006,2376.9802,48.754284,1.0
274758353.79108006,2337.6775,48.349533,1.0
274758354.79108006,2304.3303,48.00344,1.0
274758355.79108006,2362.4478,48.60502,1.0
274758356.79108006,2453.7778,49.53562,1.0
274758357.79108006,2353.1765,48.509552,1.0
274758358.79108006,2387.2307,48.859295,1.0
274758359.79108006,2353.374,48.511585,1.0
274758360.79108006,2403.7585,49.02814,1.0
274758361.79108006,2398.6184,48.975693,1.0
274758362.79108006,2328.9355,48.259045,1.0
274758363.79108006,2377.471,48.759315,1.0
274758364.79108006,2358.788,48.567356,1.0
274758365.79108006,2423.3916,49.227955,1.0
274758366.79108006,2380.0413,48.785667,1.0
274758367.79108006,2421.2922,49.206627,1.0
274758368.79108006,2272.2734,47.66837,1.0
274758369.79108006,2416.0127,49.15295,1.0
274758370.79108006,2392.786,48.91611,1.0
274758371.79108006,2372.4033,48.70732,1.0
274758372.79108006,2378.8376,48.77333,1.0
274758373.79108006,2355.2358,48.530773,1.0
274758374.79108006,2332.4456,48.2954,1.0
274758375.79108006,2442.5286,49.421944,1.0
274758376.79108006,2392.9204,48.917484,1.0
274758377.79108006,2345.2678,48.427967,1.0
274758378.79108006,2361.5203,48.595474,1.0
274758379.79108006,2332.4805,48.29576,1.0
274758380.79108006,2403.3735,49.02421,1.0
274758381.79108006,2471.3264,49.712437,1.0
274758382.79108006,2291.2625,47.867134,1.0
274758383.79108006,2297.576,47.933037,1.0
274758384.79108006,2383.606,48.822186,1.0
274758385.79108006,2378.8765,48.773727,1.0
274758386.79108006,2335.7734,48.32984,1.0
274758387.79108006,2334.1199,48.31273,1.0
274758388.79108006,2407.3044,49.06429,1.0
274758389.79108006,2428.207,49.27684,1.0
274758390.79108006,2359.0994,48.57056,1.0
274758391.79108006,2346.4246,48.439907,1.0
274758392.79108006,2425.0435,49.24473,1.0
274758393.79108006,2349.4072,48.470684,1.0
274758394.79108006,2419.1006,49.184353,1.0
274758395.79108006,2504.7117,50.047096,1.0
274758396.79108006,2393.2756,48.921116,1.0
274758397.79108006,2327.3179,48.242283,1.0
274758398.79108006,2359.5286,48.574978,1.0
274758399.79108006,2269.1182,47.63526,1.0
274758400.79108006,2438.718,49.383377,1.0
274758401.79108006,2406.36,49.054665,1.0
274758402.79108006,2380.4158,48.789505,1.0
274758403.79108006,2287.223,47.82492,1.0
274758404.79108006,2462.0916,49.61947,1.0
274758405.79108006,2403.635,49.026882,1.0
274758406.79108006,2315.4226,48.11884,1.0
274758407.79108006,2269.7097,47.64147,1.0
274758408.79108006,2322.7463,48.194878,1.0
274758409.79108006,2420.4104,49.197666,1.0
274758410.79108006,2443.4077,49.43084,1.0
274758411.79108006,2401.65,49.00663,1.0
274758412.79108006,2331.5608,48.28624,1.0
274758413.79108006,2361.5974,48.596268,1.0
274758414.79108006,2409.707,49.088768,1.0
274758415.79108006,2325.1118,48.219414,1.0
274758416.79108006,2496.5576,49.965565,1.0
274758417.79108006,2381.9727,48.805458,1.0
274758418.79108006,2405.7734,49.048683,1.0
274758419.79108006,2305.0242,48.010666,1.0
274758420.79108006,2374.8245,48.73217,1.0
274758421.79108006,2358.8843,48.568348,1.0
274758422.79108006,2499.7434,49.997433,1.0
274758423.79108006,2298.2598,47.94017,1.0
274758424.79108006,2400.3193,48.993053,1.0
274758425.79108006,2441.1692,49.408188,1.0
274758426.79108006,2466.7183,49.66607,1.0
274758427.79108006,2424.915,49.243427,1.0
274758428.79108006,2336.1482,48.333717,1.0
274758429.79108006,2377.8638,48.763344,1.0
274758430.79108006,2363.716,48.618065,1.0
274758431.79108006,2278.796,47.736736,1.0
274758432.79108006,2300.7686,47.966328,1.0
274758433.79108006,2433.255,49.328033,1.0
274758434.79108006,2319.3096,48.15921,1.0
274758435.79108006,2263.984,47.58134,1.0
274758436.79108006,2405.8076,49.049034,1.0
274758437.79108006,2426.1582,49.256046,1.0
274758438.79108006,2403.0913,49.021336,1.0
274758439.79108006,2436.8816,49.36478,1.0
274758440.79108006,2419.2795,49.186172,1.0
274758441.79108006,2346.1267,48.436832,1.0
274758442.79108006,2385.936,48.846043,1.0
274758443.79108006,2321.7117,48.184143,1.0
274758444.79108006,2426.14,49.255863,1.0
274758445.79108006,2312.1858,48.085194,1.0
274758446.79108006,2310.738,48.070137,1.0
274758447.79108006,2398.5835,48.975334,1.0
274758448.79108006,2354.375,48.521904,1.0
274758449.79108006,2336.7788,48.34024,1.0
274758450.79108006,2297.4893,47.932133,1.0
274758451.79108006,2434.4949,49.3406,1.0
274758452.79108006,2372.6162,48.709507,1.0
274758453.79108006,2311.497,48.07803,1.0
274758454.79108006,2444.1575,49.43842,1.0
274758455.79108006,2379.117,48.77619,1.0
274758456.79108006,2398.6284,48.975796,1.0
274758457.79108006,2383.1697,48.81772,1.0
274758458.79108006,2325.8237,48.226795,1.0
274758459.79108006,2442.556,49.422222,1.0
274758460.79108006,2386.6,48.85284,1.0
274758461.79108006,2384.7156,48.83355,1.0
274758462.79108006,2352.5464,48.503056,1.0
274758463.79108006,2347.143,48.447323,1.0
274758464.79108006,2280.7292,47.75698,1.0
274758465.79108006,2302.4248,47.98359,1.0
274758466.79108006,2357.2896,48.551926,1.0
274758467.79108006,2266.2615,47.605267,1.0
274758468.79108006,2332.2046,48.292904,1.0
274758469.79108006,2348.5068,48.461395,1.0
274758470.79108006,2350.51,48.48206,1.0
274758471.79108006,2319.8074,48.16438,1.0
274758472.79108006,2446.7734,49.46487,1.0
274758473.79108006,2367.9988,48.662086,1.0
274758474.79108006,2393.1753,48.92009,1.0
274758475.79108006,2392.786,48.91611,1.0
274758476.79108006,2326.6199,48.235046,1.0
274758477.79108006,2358.663,48.56607,1.0
274758478.79108006,2264.9082,47.591053,1.0
274758479.79108006,2372.7595,48.71098,1.0
274758480.79108006,2335.6897,48.32897,1.0
274758481.79108006,2315.2083,48.11661,1.0
274758482.79108006,2350.981,48.486916,1.0
274758483.79108006,2300.8271,47.966938,1.0
274758484.79108006,2384.9438,48.835888,1.0
274758485.79108006,2282.5872,47.77643,1.0
274758486.79108006,2253.2563,47.46848,1.0
274758487.79108006,2327.365,48.24277,1.0
274758488.79108006,2309.597,48.058266,1.0
274758489.79108006,2303.7007,47.996883,1.0
274758490.79108006,2255.0054,47.486897,1.0
274758491.79108006,2348.512,48.46145,1.0
274758492.79108006,2440.546,49.401882,1.0
274758493.79108006,2328.2913,48.25237,1.0
274758494.79108006,2433.861,49.33418,1.0
274758495.79108006,2411.0227,49.102165,1.0
274758496.79108006,2427.1934,49.266556,1.0
274758497.79108006,2429.0085,49.284973,1.0
274758498.79108006,2338.5032,48.358074,1.0
274758499.79108006,2294.4182,47.900085,1.0
274758500.79108006,2431.135,49.30654,1.0
274758501.79108006,2351.2852,48.49005,1.0
274758502.79108006,2311.969,48.08294,1.0
274758503.79108006,2401.8074,49.008236,1.0
274758504.79108006,2355.467,48.533154,1.0
274758505.79108006,2427.405,49.268703,1.0
274758506.79108006,2398.469,48.974167,1.0
274758507.79108006,2365.9385,48.640915,1.0
274758508.79108006,2394.3564,48.932163,1.0
274758509.79108006,2266.1255,47.60384,1.0
274758510.79108006,2353.6785,48.514725,1.0
274758511.79108006,2277.9856,47.72825,1.0
274758512.79108006,2369.9634,48.68227,1.0
274758513.79108006,2494.273,49.942696,1.0
274758514.79108006,2294.7615,47.903667,1.0
274758515.79108006,2363.9536,48.620506,1.0
274758516.79108006,2456.2278,49.560345,1.0
274758517.79108006,2314.8308,48.11269,1.0
274758518.79108006,2434.7449,49.343136,1.0
274758519.79108006,2327.0332,48.239334,1.0
274758520.79108006,2366.2546,48.644165,1.0
274758521.79108006,2371.347,48.696476,1.0
274758522.79108006,2392.9548,48.91784,1.0
274758523.79108006,2268.8706,47.632664,1.0
274758524.79108006,2328.4788,48.254314,1.0
274758525.79108006,2480.2498,49.802105,1.0
274758526.79108006,2372.888,48.7123,1.0
274758527.79108006,2359.4756,48.574432,1.0
274758528.79108006,2380.2278,48.78758,1.0
274758529.79108006,2461.0251,49.60872,1.0
274758530.79108006,2437.2952,49.36897,1.0
274758531.79108006,2262.8198,47.569107,1.0
274758532.79108006,2381.7117,48.802784,1.0
274758533.79108006,2322.2922,48.190166,1.0
274758534.79108006,2326.562,48.234447,1.0
274758535.79108006,2466.615,49.665028,1.0
274758536.79108006,2386.6814,48.853672,1.0
274758537.79108006,2398.3809,48.973267,1.0
274758538.79108006,2344.3423,48.418407,1.0
274758539.79108006,2382.0808,48.806564,1.0
274758540.79108006,2457.2234,49.57039,1.0
274758541.79108006,2297.6462,47.93377,1.0
274758542.79108006,2353.9133,48.517143,1.0
274758543.79108006,2408.8376,49.07991,1.0
274758544.79108006,2364.8818,48.63005,1.0
274758545.79108006,2401.845,49.00862,1.0
274758546.79108006,2286.232,47.814556,1.0
274758547.79108006,2406.099,49.052006,1.0
274758548.79108006,2355.81,48.536686,1.0
274758549.79108006,2300.8462,47.967136,1.0
274758550.79108006,2407.6553,49.067863,1.0
274758551.79108006,2330.4253,48.27448,1.0
274758552.79108006,2329.2449,48.262253,1.0
274758553.79108006,2343.3225,48.407875,1.0
274758554.79108006,2398.4497,48.97397,1.0
274758555.79108006,2363.587,48.616734,1.0
274758556.79108006,2282.3625,47.77408,1.0
274758557.79108006,2412.0867,49.113,1.0
274758558.79108006,2383.558,48.821697,1.0
274758559.79108006,2452.3188,49.520893,1.0
274758560.79108006,2397.302,48.96225,1.0
274758561.79108006,2347.4844,48.450844,1.0
274758562.79108006,2341.8813,48.39299,1.0
274758563.79108006,2436.6821,49.362762,1.0
274758564.79108006,2286.9182,47.821735,1.0
274758565.79108006,2372.9673,48.71311,1.0
274758566.79108006,2397.2932,48.962162,1.0
274758567.79108006,2414.308,49.13561,1.0
274758568.79108006,2387.183,48.858807,1.0
274758569.79108006,2435.4329,49.350105,1.0
274758570.79108006,2455.2039,49.550014,1.0
274758571.79108006,2331.8455,48.289185,1.0
274758572.79108006,2327.3176,48.24228,1.0
274758573.79108006,2265.441,47.59665,1.0
274758574.79108006,2350.022,48.477024,1.0
274758575.79108006,2355.0432,48.528786,1.0
274758576.79108006,2449.3208,49.490612,1.0
274758577.79108006,2309.3699,48.055904,1.0
274758578.79108006,2513.4187,50.134007,1.0
274758579.79108006,2419.8528,49.191998,1.0
274758580.79108006,2404.1243,49.03187,1.0
274758581.79108006,2317.5051,48.140472,1.0
274758582.79108006,2488.4465,49.88433,1.0
274758583.79108006,2303.1658,47.99131,1.0
274758584.79108006,2288.297,47.836147,1.0
274758585.79108006,2271.0325,47.65535,1.0
274758586.79108006,2214.4756,47.058216,1.0
274758587.79108006,2318.379,48.149548,1.0
274758588.79108006,2402.1226,49.01145,1.0
274758589.79108006,2428.3325,49.278114,1.0
274758590.79108006,2366.3894,48.64555,1.0
274758591.79108006,2322.59,48.193256,1.0
274758592.79108006,2325.5864,48.224335,1.0
274758593.79108006,2347.6401,48.452454,1.0
274758594.79108006,2447.6335,49.473564,1.0
274758595.79108006,2476.4448,49.76389,1.0
274758596.79108006,2376.971,48.75419,1.0
274758597.79108006,2341.8083,48.392235,1.0
274758598.79108006,2366.9966,48.65179,1.0
274758599.79108006,2362.948,48.610165,1.0
274758600.79108006,2330.7056,48.27738,1.0
274758601.79108006,2219.8667,47.115463,1.0
274758602.79108006,2376.3572,48.747894,1.0
274758603.79108006,2303.347,47.9932,1.0
274758604.79108006,2263.1604,47.572685,1.0
274758605.79108006,2293.0344,47.88564,1.0
274758606.79108006,2288.1804,47.83493,1.0
274758607.79108006,2437.3901,49.36993,1.0
274758608.79108006,2393.606,48.92449,1.0
274758609.79108006,2393.7354,48.925816,1.0
274758610.79108006,2399.8472,48.988235,1.0
274758611.79108006,2371.8818,48.70197,1.0
274758612.79108006,2377.8982,48.7637,1.0
274758613.79108006,2346.4785,48.440464,1.0
274758614.79108006,2355.3171,48.53161,1.0
274758615.79108006,2425.1038,49.245342,1.0
274758616.79108006,2371.496,48.69801,1.0
274758617.79108006,2362.474,48.60529,1.0
274758618.79108006,2422.5225,49.219128,1.0
274758619.79108006,2400.352,48.99339,1.0
274758620.79108006,2330.952,48.279934,1.0
274758621.79108006,2395.3486,48.9423,1.0
274758622.79108006,2318.517,48.15098,1.0
274758623.79108006,2339.8782,48.372288,1.0
274758624.79108006,2385.3682,48.840233,1.0
274758625.79108006,2274.482,47.69153,1.0
274758626.79108006,2380.6604,48.79201,1.0
274758627.79108006,2348.258,48.458828,1.0
274758628.79108006,2353.9543,48.517567,1.0
274758629.79108006,2406.8623,49.059784,1.0
274758630.79108006,2401.181,49.001846,1.0
274758631.79108006,2383.193,48.81796,1.0
274758632.79108006,2372.7615,48.711,1.0
274758633.79108006,2341.1199,48.38512,1.0
274758634.79108006,2425.738,49.25178,1.0
274758635.79108006,2311.8716,48.081924,1.0
274758636.79108006,2339.7422,48.37088,1.0
274758637.79108006,2376.9233,48.7537,1.0
274758638.79108006,2395.6953,48.94584,1.0
274758639.79108006,2295.5515,47.911915,1.0
274758640.79108006,2388.621,48.87352,1.0
274758641.79108006,2334.105,48.312576,1.0
274758642.79108006,2346.6223,48.441948,1.0
274758643.79108006,2239.692,47.325382,1.0
274758644.79108006,2407.4658,49.065933,1.0
274758645.79108006,2202.6243,46.932125,1.0
274758646.79108006,2331.1257,48.281734,1.0
274758647.79108006,2328.3613,48.253098,1.0
274758648.79108006,2351.241,48.489597,1.0
274758649.79108006,2409.667,49.08836,1.0
274758650.79108006,2302.8972,47.98851,1.0
274758651.79108006,2491.4893,49.91482,1.0
274758652.79108006,2354.0425,48.518475,1.0
274758653.79108006,2454.1714,49.539593,1.0
274758654.79108006,2315.8193,48.12296,1.0
274758655.79108006,2403.3909,49.02439,1.0
274758656.79108006,2417.9595,49.172752,1.0
274758657.79108006,2319.2434,48.158524,1.0
274758658.79108006,2332.5098,48.296062,1.0
274758659.79108006,2357.1067,48.550045,1.0
274758660.79108006,2337.0059,48.34259,1.0
274758661.79108006,2342.413,48.398483,1.0
274758662.79108006,2328.582,48.255383,1.0
274758663.79108006,2358.3416,48.56276,1.0
274758664.79108006,2396.586,48.954937,1.0
274758665.79108006,2401.9878,49.01008,1.0
274758666.79108006,2353.7852,48.515823,1.0
274758667.79108006,2328.6794,48.256393,1.0
274758668.79108006,2423.6304,49.23038,1.0
274758669.79108006,2346.247,48.438076,1.0
274758670.79108006,2412.832,49.120586,1.0
274758671.79108006,2278.8037,47.736816,1.0
274758672.79108006,2344.7295,48.422405,1.0
274758673.79108006,2386.473,48.85154,1.0
274758674.79108006,2303.619,47.99603,1.0
274758675.79108006,2331.7737,48.28844,1.0
274758676.79108006,2366.7883,48.64965,1.0
274758677.79108006,2302.2712,47.981987,1.0
274758678.79108006,2334.7473,48.31922,1.0
274758679.79108006,2271.9282,47.66475,1.0
274758680.79108006,2409.4548,49.086197,1.0
274758681.79108006,2326.5496,48.234318,1.0
274758682.79108006,2354.475,48.522934,1.0
274758683.79108006,2333.3572,48.304836,1.0
274758684.79108006,2416.8525,49.161495,1.0
274758685.79108006,2420.9275,49.202923,1.0
274758686.79108006,2301.6128,47.97513,1.0
274758687.79108006,2309.3008,48.055183,1.0
274758688.79108006,2329.2385,48.262184,1.0
274758689.79108006,2338.1453,48.35437,1.0
274758690.79108006,2314.6587,48.1109,1.0
274758691.79108006,2311.1172,48.07408,1.0
274758692.79108006,2377.357,48.75815,1.0
274758693.79108006,2300.8018,47.966675,1.0
274758694.79108006,2402.9958,49.020363,1.0
274758695.79108006,2316.9783,48.135002,1.0
